FILE,SITE,DATE,TIME,SPECIES,INDIVIDUAL,BEHAVIOR,,OTTER,DAY,MONTH,YEAR,HOUR,Traversing,Foraging,Sprainting,Observing,Playing,Grooming,Swimming,Digging
DSCF0066.AVI,Paw Creek L2,7/30/2021,3:04:44 AM,,,,,0,30,7,2021,3,0,0,0,0,0,0,0,0
DSCF0068.AVI,Paw Creek L2,7/30/2021,3:15:50 AM,,,,,0,30,7,2021,3,0,0,0,0,0,0,0,0
DSCF0070.AVI,Paw Creek L2,7/30/2021,4:10:46 AM,,,,,0,30,7,2021,4,0,0,0,0,0,0,0,0
DSCF0072.AVI,Paw Creek L2,7/30/2021,4:13:08 AM,,,,,0,30,7,2021,4,0,0,0,0,0,0,0,0
DSCF0074.AVI,Paw Creek L2,7/30/2021,4:18:54 AM,,,,,0,30,7,2021,4,0,0,0,0,0,0,0,0
DSCF0076.AVI,Paw Creek L2,7/30/2021,4:19:46 AM,,,,,0,30,7,2021,4,0,0,0,0,0,0,0,0
DSCF0078.AVI,Paw Creek L2,7/30/2021,11:15:06 AM,-,,,,0,30,7,2021,11,0,0,0,0,0,0,0,0
DSCF0014.AVI,Pineville Lat 1,7/30/2021,12:38:06 AM,coyote,2,t,,0,30,7,2021,0,1,0,0,0,0,0,0,0
DSCF0016.AVI,Pineville Lat 1,7/30/2021,4:05:18 PM,-,,,,0,30,7,2021,16,0,0,0,0,0,0,0,0
DSCF0056.AVI,Paw Creek L2,7/29/2021,12:43:42 PM,,,,,0,29,7,2021,12,0,0,0,0,0,0,0,0
DSCF0058.AVI,Paw Creek L2,7/29/2021,12:45:10 PM,,,,,0,29,7,2021,12,0,0,0,0,0,0,0,0
DSCF0060.AVI,Paw Creek L2,7/29/2021,12:46:52 PM,,,,,0,29,7,2021,12,0,0,0,0,0,0,0,0
DSCF0062.AVI,Paw Creek L2,7/29/2021,12:48:46 PM,,,,,0,29,7,2021,12,0,0,0,0,0,0,0,0
DSCF0064.AVI,Paw Creek L2,7/29/2021,12:50:50 PM,,,,,0,29,7,2021,12,0,0,0,0,0,0,0,0
DSCF0012.AVI,Pineville Lat 1,7/29/2021,5:02:16 AM,dog?,1,o,,0,29,7,2021,5,0,0,0,1,0,0,0,0
DSCF0046.AVI,Paw Creek L2,7/28/2021,1:41:36 AM,,,,,0,28,7,2021,1,0,0,0,0,0,0,0,0
DSCF0048.AVI,Paw Creek L2,7/28/2021,1:48:34 AM,,,,,0,28,7,2021,1,0,0,0,0,0,0,0,0
DSCF0050.AVI,Paw Creek L2,7/28/2021,5:18:04 AM,,,,,0,28,7,2021,5,0,0,0,0,0,0,0,0
DSCF0052.AVI,Paw Creek L2,7/28/2021,5:55:12 AM,,,,,0,28,7,2021,5,0,0,0,0,0,0,0,0
DSCF0054.AVI,Paw Creek L2,7/28/2021,6:38:28 AM,,,,,0,28,7,2021,6,0,0,0,0,0,0,0,0
DSCF0010.AVI,Pineville Lat 1,7/28/2021,5:53:20 PM,turkey,2,t,,0,28,7,2021,17,1,0,0,0,0,0,0,0
DSCF0042.AVI,Paw Creek L2,7/27/2021,5:41:00 AM,,,,,0,27,7,2021,5,0,0,0,0,0,0,0,0
DSCF0044.AVI,Paw Creek L2,7/27/2021,5:43:16 AM,,,,,0,27,7,2021,5,0,0,0,0,0,0,0,0
DSCF0028.AVI,Paw Creek L2,7/26/2021,1:37:40 PM,,,,,0,26,7,2021,13,0,0,0,0,0,0,0,0
DSCF0030.AVI,Paw Creek L2,7/26/2021,1:38:32 PM,,,,,0,26,7,2021,13,0,0,0,0,0,0,0,0
DSCF0032.AVI,Paw Creek L2,7/26/2021,3:24:10 PM,,,,,0,26,7,2021,15,0,0,0,0,0,0,0,0
DSCF0034.AVI,Paw Creek L2,7/26/2021,3:30:00 PM,,,,,0,26,7,2021,15,0,0,0,0,0,0,0,0
DSCF0036.AVI,Paw Creek L2,7/26/2021,3:34:04 PM,,,,,0,26,7,2021,15,0,0,0,0,0,0,0,0
DSCF0038.AVI,Paw Creek L2,7/26/2021,3:35:26 PM,,,,,0,26,7,2021,15,0,0,0,0,0,0,0,0
DSCF0040.AVI,Paw Creek L2,7/26/2021,5:07:26 PM,,,,,0,26,7,2021,17,0,0,0,0,0,0,0,0
DSCF0026.AVI,Paw Creek L2,7/25/2021,11:10:02 AM,,,,,0,25,7,2021,11,0,0,0,0,0,0,0,0
DSCF0018.AVI,Paw Creek L2,7/24/2021,10:39:50 AM,,,,,0,24,7,2021,10,0,0,0,0,0,0,0,0
DSCF0020.AVI,Paw Creek L2,7/24/2021,2:46:56 PM,,,,,0,24,7,2021,14,0,0,0,0,0,0,0,0
DSCF0022.AVI,Paw Creek L2,7/24/2021,2:48:12 PM,,,,,0,24,7,2021,14,0,0,0,0,0,0,0,0
DSCF0024.AVI,Paw Creek L2,7/24/2021,2:49:52 PM,,,,,0,24,7,2021,14,0,0,0,0,0,0,0,0
DSCF0008.AVI,Pineville Lat 1,7/23/2021,6:36:16 PM,turkey,1,f,,0,23,7,2021,18,0,1,0,0,0,0,0,0
DSCF0012.AVI,Paw Creek L2,7/22/2021,2:31:02 PM,,,,,0,22,7,2021,14,0,0,0,0,0,0,0,0
DSCF0014.AVI,Paw Creek L2,7/22/2021,2:33:00 PM,,,,,0,22,7,2021,14,0,0,0,0,0,0,0,0
DSCF0016.AVI,Paw Creek L2,7/22/2021,2:33:46 PM,,,,,0,22,7,2021,14,0,0,0,0,0,0,0,0
DSCF0006.AVI,Pineville Lat 1,7/22/2021,10:01:34 PM,coyote,2,t,,0,22,7,2021,22,1,0,0,0,0,0,0,0
DSCF0002.AVI,Paw Creek L2,7/21/2021,6:17:56 PM,-,,,,0,21,7,2021,18,0,0,0,0,0,0,0,0
DSCF0004.AVI,Paw Creek L2,7/21/2021,6:21:08 PM,-,,,,0,21,7,2021,18,0,0,0,0,0,0,0,0
DSCF0006.AVI,Paw Creek L2,7/21/2021,6:24:46 PM,-,,,,0,21,7,2021,18,0,0,0,0,0,0,0,0
DSCF0008.AVI,Paw Creek L2,7/21/2021,6:26:04 PM,-,,,,0,21,7,2021,18,0,0,0,0,0,0,0,0
DSCF0010.AVI,Paw Creek L2,7/21/2021,6:26:42 PM,-,,,,0,21,7,2021,18,0,0,0,0,0,0,0,0
DSCF0002.AVI,Pineville Lat 1,7/21/2021,4:08:38 PM,-,,,,0,21,7,2021,16,0,0,0,0,0,0,0,0
DSCF0004.AVI,Pineville Lat 1,7/21/2021,4:09:58 PM,-,,,,0,21,7,2021,16,0,0,0,0,0,0,0,0
DSCF0012.AVI,Paw Creek L2,7/16/2021,6:35:48 AM,,,,,0,16,7,2021,6,0,0,0,0,0,0,0,0
DSCF0014.AVI,Paw Creek L2,7/16/2021,12:13:14 PM,,,,,0,16,7,2021,12,0,0,0,0,0,0,0,0
DSCF0016.AVI,Paw Creek L2,7/16/2021,12:15:48 PM,,,,,0,16,7,2021,12,0,0,0,0,0,0,0,0
DSCF0018.AVI,Paw Creek L2,7/16/2021,6:14:12 PM,,,,,0,16,7,2021,18,0,0,0,0,0,0,0,0
DSCF0020.AVI,Paw Creek L2,7/16/2021,6:15:52 PM,,,,,0,16,7,2021,18,0,0,0,0,0,0,0,0
DSCF0022.AVI,Paw Creek L2,7/16/2021,7:15:20 PM,,,,,0,16,7,2021,19,0,0,0,0,0,0,0,0
DSCF0038.AVI,Pineville Lat 1,7/16/2021,8:34:54 AM,turkey,1,f,,0,16,7,2021,8,0,1,0,0,0,0,0,0
DSCF0040.AVI,Pineville Lat 1,7/16/2021,1:38:40 PM,turkey,1,t,,0,16,7,2021,13,1,0,0,0,0,0,0,0
DSCF0006.AVI,Paw Creek L2,7/15/2021,1:35:48 PM,,,,,0,15,7,2021,13,0,0,0,0,0,0,0,0
DSCF0008.AVI,Paw Creek L2,7/15/2021,7:30:36 PM,,,,,0,15,7,2021,19,0,0,0,0,0,0,0,0
DSCF0010.AVI,Paw Creek L2,7/15/2021,7:33:08 PM,,,,,0,15,7,2021,19,0,0,0,0,0,0,0,0
DSCF0036.AVI,Pineville Lat 1,7/15/2021,12:13:32 PM,,,,,0,15,7,2021,12,0,0,0,0,0,0,0,0
DSCF0004.AVI,Paw Creek L2,7/14/2021,12:59:04 PM,,,,,0,14,7,2021,12,0,0,0,0,0,0,0,0
DSCF0034.AVI,Pineville Lat 1,7/14/2021,8:43:04 AM,turkey,2,f,,0,14,7,2021,8,0,1,0,0,0,0,0,0
DSCF0319.AVI,Paw Creek L2,7/13/2021,11:00:56 AM,,,,,0,13,7,2021,11,0,0,0,0,0,0,0,0
DSCF0321.AVI,Paw Creek L2,7/13/2021,12:15:10 PM,,,,,0,13,7,2021,12,0,0,0,0,0,0,0,0
DSCF0323.AVI,Paw Creek L2,7/13/2021,12:19:30 PM,,,,,0,13,7,2021,12,0,0,0,0,0,0,0,0
DSCF0325.AVI,Paw Creek L2,7/13/2021,1:11:56 PM,deer,1,t,,0,13,7,2021,13,1,0,0,0,0,0,0,0
DSCF0327.AVI,Paw Creek L2,7/13/2021,3:37:50 PM,,,,,0,13,7,2021,15,0,0,0,0,0,0,0,0
DSCF0329.AVI,Paw Creek L2,7/13/2021,4:30:38 PM,-,,,,0,13,7,2021,16,0,0,0,0,0,0,0,0
DSCF0002.AVI,Paw Creek L2,7/13/2021,4:43:02 PM,-,,,,0,13,7,2021,16,0,0,0,0,0,0,0,0
DSCF0296.AVI,Paw Creek L2,7/12/2021,11:13:10 AM,,,,,0,12,7,2021,11,0,0,0,0,0,0,0,0
DSCF0298.AVI,Paw Creek L2,7/12/2021,12:14:38 PM,,,,,0,12,7,2021,12,0,0,0,0,0,0,0,0
DSCF0300.AVI,Paw Creek L2,7/12/2021,12:39:20 PM,,,,,0,12,7,2021,12,0,0,0,0,0,0,0,0
DSCF0302.AVI,Paw Creek L2,7/12/2021,1:00:00 PM,,,,,0,12,7,2021,13,0,0,0,0,0,0,0,0
DSCF0304.AVI,Paw Creek L2,7/12/2021,1:05:40 PM,,,,,0,12,7,2021,13,0,0,0,0,0,0,0,0
DSCF0306.AVI,Paw Creek L2,7/12/2021,1:21:46 PM,,,,,0,12,7,2021,13,0,0,0,0,0,0,0,0
DSCF0308.AVI,Paw Creek L2,7/12/2021,1:29:44 PM,,,,,0,12,7,2021,13,0,0,0,0,0,0,0,0
DSCF0310.AVI,Paw Creek L2,7/12/2021,1:31:56 PM,,,,,0,12,7,2021,13,0,0,0,0,0,0,0,0
DSCF0313.AVI,Paw Creek L2,7/12/2021,11:12:18 PM,,,,,0,12,7,2021,23,0,0,0,0,0,0,0,0
DSCF0315.AVI,Paw Creek L2,7/12/2021,11:13:42 PM,,,,,0,12,7,2021,23,0,0,0,0,0,0,0,0
DSCF0317.AVI,Paw Creek L2,7/12/2021,11:21:10 PM,,,,,0,12,7,2021,23,0,0,0,0,0,0,0,0
DSCF0032.AVI,Pineville Lat 1,7/12/2021,5:33:50 PM,deer,1,o-t,,0,12,7,2021,17,1,0,0,1,0,0,0,0
DSCF0292.AVI,Paw Creek L2,7/11/2021,10:13:38 AM,,,,,0,11,7,2021,10,0,0,0,0,0,0,0,0
DSCF0294.AVI,Paw Creek L2,7/11/2021,4:06:22 PM,,,,,0,11,7,2021,16,0,0,0,0,0,0,0,0
DSCF0276.AVI,Paw Creek L2,7/10/2021,12:36:40 AM,,,,,0,10,7,2021,0,0,0,0,0,0,0,0,0
DSCF0278.AVI,Paw Creek L2,7/10/2021,8:45:02 AM,deer,1,t,,0,10,7,2021,8,1,0,0,0,0,0,0,0
DSCF0280.AVI,Paw Creek L2,7/10/2021,10:06:32 AM,,,,,0,10,7,2021,10,0,0,0,0,0,0,0,0
DSCF0282.AVI,Paw Creek L2,7/10/2021,10:08:22 AM,,,,,0,10,7,2021,10,0,0,0,0,0,0,0,0
DSCF0284.AVI,Paw Creek L2,7/10/2021,10:14:00 AM,,,,,0,10,7,2021,10,0,0,0,0,0,0,0,0
DSCF0286.AVI,Paw Creek L2,7/10/2021,10:20:42 AM,,,,,0,10,7,2021,10,0,0,0,0,0,0,0,0
DSCF0288.AVI,Paw Creek L2,7/10/2021,4:14:26 PM,,,,,0,10,7,2021,16,0,0,0,0,0,0,0,0
DSCF0290.AVI,Paw Creek L2,7/10/2021,10:47:58 PM,,,,,0,10,7,2021,22,0,0,0,0,0,0,0,0
DSCF0246.AVI,Paw Creek L2,7/9/2021,2:15:14 AM,,,,,0,9,7,2021,2,0,0,0,0,0,0,0,0
DSCF0248.AVI,Paw Creek L2,7/9/2021,2:22:08 AM,,,,,0,9,7,2021,2,0,0,0,0,0,0,0,0
DSCF0250.AVI,Paw Creek L2,7/9/2021,2:50:00 AM,,,,,0,9,7,2021,2,0,0,0,0,0,0,0,0
DSCF0252.AVI,Paw Creek L2,7/9/2021,2:50:46 AM,,,,,0,9,7,2021,2,0,0,0,0,0,0,0,0
DSCF0254.AVI,Paw Creek L2,7/9/2021,6:21:04 AM,,,,,0,9,7,2021,6,0,0,0,0,0,0,0,0
DSCF0256.AVI,Paw Creek L2,7/9/2021,6:27:56 AM,,,,,0,9,7,2021,6,0,0,0,0,0,0,0,0
DSCF0258.AVI,Paw Creek L2,7/9/2021,6:35:54 AM,,,,,0,9,7,2021,6,0,0,0,0,0,0,0,0
DSCF0260.AVI,Paw Creek L2,7/9/2021,6:52:58 AM,,,,,0,9,7,2021,6,0,0,0,0,0,0,0,0
DSCF0262.AVI,Paw Creek L2,7/9/2021,6:54:20 AM,,,,,0,9,7,2021,6,0,0,0,0,0,0,0,0
DSCF0264.AVI,Paw Creek L2,7/9/2021,9:28:34 AM,,,,,0,9,7,2021,9,0,0,0,0,0,0,0,0
DSCF0266.AVI,Paw Creek L2,7/9/2021,11:35:40 AM,,,,,0,9,7,2021,11,0,0,0,0,0,0,0,0
DSCF0268.AVI,Paw Creek L2,7/9/2021,11:40:18 AM,,,,,0,9,7,2021,11,0,0,0,0,0,0,0,0
DSCF0270.AVI,Paw Creek L2,7/9/2021,11:42:12 AM,,,,,0,9,7,2021,11,0,0,0,0,0,0,0,0
DSCF0272.AVI,Paw Creek L2,7/9/2021,11:43:22 AM,,,,,0,9,7,2021,11,0,0,0,0,0,0,0,0
DSCF0274.AVI,Paw Creek L2,7/9/2021,11:44:08 AM,,,,,0,9,7,2021,11,0,0,0,0,0,0,0,0
DSCF0030.AVI,Pineville Lat 1,7/9/2021,10:43:08 AM,turkey,2,f,,0,9,7,2021,10,0,1,0,0,0,0,0,0
DSCF0182.AVI,Paw Creek L2,7/8/2021,10:30:06 AM,,,,,0,8,7,2021,10,0,0,0,0,0,0,0,0
DSCF0184.AVI,Paw Creek L2,7/8/2021,10:49:36 AM,deer,1,t,*running,0,8,7,2021,10,1,0,0,0,0,0,0,0
DSCF0186.AVI,Paw Creek L2,7/8/2021,11:11:44 AM,,,,,0,8,7,2021,11,0,0,0,0,0,0,0,0
DSCF0188.AVI,Paw Creek L2,7/8/2021,12:48:08 PM,,,,,0,8,7,2021,12,0,0,0,0,0,0,0,0
DSCF0190.AVI,Paw Creek L2,7/8/2021,1:14:06 PM,,,,,0,8,7,2021,13,0,0,0,0,0,0,0,0
DSCF0192.AVI,Paw Creek L2,7/8/2021,1:18:28 PM,,,,,0,8,7,2021,13,0,0,0,0,0,0,0,0
DSCF0194.AVI,Paw Creek L2,7/8/2021,1:23:16 PM,,,,,0,8,7,2021,13,0,0,0,0,0,0,0,0
DSCF0196.AVI,Paw Creek L2,7/8/2021,1:58:36 PM,,,,,0,8,7,2021,13,0,0,0,0,0,0,0,0
DSCF0198.AVI,Paw Creek L2,7/8/2021,2:23:22 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0200.AVI,Paw Creek L2,7/8/2021,2:24:32 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0202.AVI,Paw Creek L2,7/8/2021,2:27:18 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0204.AVI,Paw Creek L2,7/8/2021,2:30:58 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0206.AVI,Paw Creek L2,7/8/2021,2:32:28 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0208.AVI,Paw Creek L2,7/8/2021,2:34:36 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0210.AVI,Paw Creek L2,7/8/2021,2:37:16 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0212.AVI,Paw Creek L2,7/8/2021,2:39:14 PM,,,,,0,8,7,2021,14,0,0,0,0,0,0,0,0
DSCF0214.AVI,Paw Creek L2,7/8/2021,4:47:48 PM,,,,,0,8,7,2021,16,0,0,0,0,0,0,0,0
DSCF0216.AVI,Paw Creek L2,7/8/2021,4:51:08 PM,,,,,0,8,7,2021,16,0,0,0,0,0,0,0,0
DSCF0218.AVI,Paw Creek L2,7/8/2021,4:52:32 PM,,,,,0,8,7,2021,16,0,0,0,0,0,0,0,0
DSCF0220.AVI,Paw Creek L2,7/8/2021,4:54:02 PM,,,,,0,8,7,2021,16,0,0,0,0,0,0,0,0
DSCF0222.AVI,Paw Creek L2,7/8/2021,4:55:58 PM,,,,,0,8,7,2021,16,0,0,0,0,0,0,0,0
DSCF0224.AVI,Paw Creek L2,7/8/2021,5:00:08 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0226.AVI,Paw Creek L2,7/8/2021,5:01:56 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0228.AVI,Paw Creek L2,7/8/2021,5:03:54 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0230.AVI,Paw Creek L2,7/8/2021,5:08:34 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0232.AVI,Paw Creek L2,7/8/2021,5:14:34 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0234.AVI,Paw Creek L2,7/8/2021,5:19:32 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0236.AVI,Paw Creek L2,7/8/2021,5:20:18 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0238.AVI,Paw Creek L2,7/8/2021,5:21:10 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0240.AVI,Paw Creek L2,7/8/2021,5:23:42 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0242.AVI,Paw Creek L2,7/8/2021,5:25:50 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0244.AVI,Paw Creek L2,7/8/2021,5:35:42 PM,,,,,0,8,7,2021,17,0,0,0,0,0,0,0,0
DSCF0026.AVI,Pineville Lat 1,7/8/2021,4:26:34 PM,heron,1,t,,0,8,7,2021,16,1,0,0,0,0,0,0,0
DSCF0028.AVI,Pineville Lat 1,7/8/2021,5:01:54 PM,heron,1,o,,0,8,7,2021,17,0,0,0,1,0,0,0,0
DSCF0162.AVI,Paw Creek L2,7/7/2021,10:45:24 AM,,,,,0,7,7,2021,10,0,0,0,0,0,0,0,0
DSCF0164.AVI,Paw Creek L2,7/7/2021,2:23:50 PM,,,,,0,7,7,2021,14,0,0,0,0,0,0,0,0
DSCF0166.AVI,Paw Creek L2,7/7/2021,2:31:32 PM,,,,,0,7,7,2021,14,0,0,0,0,0,0,0,0
DSCF0168.AVI,Paw Creek L2,7/7/2021,2:36:48 PM,,,,,0,7,7,2021,14,0,0,0,0,0,0,0,0
DSCF0170.AVI,Paw Creek L2,7/7/2021,2:39:34 PM,,,,,0,7,7,2021,14,0,0,0,0,0,0,0,0
DSCF0172.AVI,Paw Creek L2,7/7/2021,2:42:04 PM,,,,,0,7,7,2021,14,0,0,0,0,0,0,0,0
DSCF0174.AVI,Paw Creek L2,7/7/2021,3:59:18 PM,,,,,0,7,7,2021,15,0,0,0,0,0,0,0,0
DSCF0176.AVI,Paw Creek L2,7/7/2021,4:00:02 PM,,,,,0,7,7,2021,16,0,0,0,0,0,0,0,0
DSCF0178.AVI,Paw Creek L2,7/7/2021,4:01:00 PM,,,,,0,7,7,2021,16,0,0,0,0,0,0,0,0
DSCF0180.AVI,Paw Creek L2,7/7/2021,4:03:20 PM,,,,,0,7,7,2021,16,0,0,0,0,0,0,0,0
DSCF0022.AVI,Pineville Lat 1,7/7/2021,1:06:48 AM,opossum,1,t,,0,7,7,2021,1,1,0,0,0,0,0,0,0
DSCF0024.AVI,Pineville Lat 1,7/7/2021,4:11:56 AM,raccoon,1,t,,0,7,7,2021,4,1,0,0,0,0,0,0,0
DSCF0158.AVI,Paw Creek L2,7/6/2021,1:04:00 PM,,,,,0,6,7,2021,13,0,0,0,0,0,0,0,0
DSCF0160.AVI,Paw Creek L2,7/6/2021,6:02:24 PM,,,,,0,6,7,2021,18,0,0,0,0,0,0,0,0
DSCF0020.AVI,Pineville Lat 1,7/6/2021,11:48:06 AM,,,,,0,6,7,2021,11,0,0,0,0,0,0,0,0
DSCF0150.AVI,Paw Creek L2,7/5/2021,10:26:00 AM,,,,,0,5,7,2021,10,0,0,0,0,0,0,0,0
DSCF0152.AVI,Paw Creek L2,7/5/2021,11:21:50 AM,,,,,0,5,7,2021,11,0,0,0,0,0,0,0,0
DSCF0154.AVI,Paw Creek L2,7/5/2021,11:24:34 AM,,,,,0,5,7,2021,11,0,0,0,0,0,0,0,0
DSCF0156.AVI,Paw Creek L2,7/5/2021,1:11:36 PM,,,,,0,5,7,2021,13,0,0,0,0,0,0,0,0
DSCF0142.AVI,Paw Creek L2,7/4/2021,12:58:04 PM,,,,,0,4,7,2021,12,0,0,0,0,0,0,0,0
DSCF0144.AVI,Paw Creek L2,7/4/2021,2:33:26 PM,,,,,0,4,7,2021,14,0,0,0,0,0,0,0,0
DSCF0146.AVI,Paw Creek L2,7/4/2021,5:02:54 PM,,,,,0,4,7,2021,17,0,0,0,0,0,0,0,0
DSCF0148.AVI,Paw Creek L2,7/4/2021,6:52:20 PM,,,,,0,4,7,2021,18,0,0,0,0,0,0,0,0
DSCF0014.AVI,Pineville Lat 1,7/4/2021,5:24:38 AM,otter?,1,t,,1,4,7,2021,5,1,0,0,0,0,0,0,0
DSCF0016.AVI,Pineville Lat 1,7/4/2021,6:34:24 PM,turkey,3,f,,0,4,7,2021,18,0,1,0,0,0,0,0,0
DSCF0018.AVI,Pineville Lat 1,7/4/2021,9:53:36 PM,coyote,1,t,fireworks,0,4,7,2021,21,1,0,0,0,0,0,0,0
DSCF0136.AVI,Paw Creek L2,7/3/2021,12:30:14 PM,,,,,0,3,7,2021,12,0,0,0,0,0,0,0,0
DSCF0138.AVI,Paw Creek L2,7/3/2021,12:37:38 PM,,,,,0,3,7,2021,12,0,0,0,0,0,0,0,0
DSCF0140.AVI,Paw Creek L2,7/3/2021,2:47:42 PM,,,,,0,3,7,2021,14,0,0,0,0,0,0,0,0
DSCF0012.AVI,Pineville Lat 1,7/3/2021,3:34:14 AM,raccoon,1,t,,0,3,7,2021,3,1,0,0,0,0,0,0,0
DSCF0130.AVI,Paw Creek L2,7/2/2021,2:01:56 PM,heron,1,o,,0,2,7,2021,14,0,0,0,1,0,0,0,0
DSCF0132.AVI,Paw Creek L2,7/2/2021,2:30:22 PM,,,,,0,2,7,2021,14,0,0,0,0,0,0,0,0
DSCF0134.AVI,Paw Creek L2,7/2/2021,2:39:02 PM,heron,1,t,,0,2,7,2021,14,1,0,0,0,0,0,0,0
DSCF0010.AVI,Pineville Lat 1,7/2/2021,6:44:16 PM,turkey,3,t-o,,0,2,7,2021,18,1,0,0,1,0,0,0,0
DSCF0100.AVI,Paw Creek L2,7/1/2021,10:51:16 AM,,,,,0,1,7,2021,10,0,0,0,0,0,0,0,0
DSCF0102.AVI,Paw Creek L2,7/1/2021,11:21:26 AM,,,,,0,1,7,2021,11,0,0,0,0,0,0,0,0
DSCF0104.AVI,Paw Creek L2,7/1/2021,1:30:56 PM,,,,,0,1,7,2021,13,0,0,0,0,0,0,0,0
DSCF0106.AVI,Paw Creek L2,7/1/2021,1:57:26 PM,,,,,0,1,7,2021,13,0,0,0,0,0,0,0,0
DSCF0108.AVI,Paw Creek L2,7/1/2021,2:24:02 PM,,,,,0,1,7,2021,14,0,0,0,0,0,0,0,0
DSCF0110.AVI,Paw Creek L2,7/1/2021,3:50:04 PM,,,,,0,1,7,2021,15,0,0,0,0,0,0,0,0
DSCF0112.AVI,Paw Creek L2,7/1/2021,3:54:44 PM,,,,,0,1,7,2021,15,0,0,0,0,0,0,0,0
DSCF0114.AVI,Paw Creek L2,7/1/2021,4:39:20 PM,,,,,0,1,7,2021,16,0,0,0,0,0,0,0,0
DSCF0116.AVI,Paw Creek L2,7/1/2021,5:51:44 PM,,,,,0,1,7,2021,17,0,0,0,0,0,0,0,0
DSCF0118.AVI,Paw Creek L2,7/1/2021,9:41:00 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0120.AVI,Paw Creek L2,7/1/2021,9:42:18 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0122.AVI,Paw Creek L2,7/1/2021,9:43:34 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0124.AVI,Paw Creek L2,7/1/2021,9:50:06 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0126.AVI,Paw Creek L2,7/1/2021,9:54:44 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0128.AVI,Paw Creek L2,7/1/2021,9:56:06 PM,,,,,0,1,7,2021,21,0,0,0,0,0,0,0,0
DSCF0006.AVI,Pineville Lat 1,7/1/2021,9:45:02 AM,turkey,4,f,,0,1,7,2021,9,0,1,0,0,0,0,0,0
DSCF0008.AVI,Pineville Lat 1,7/1/2021,9:46:50 AM,turkey,4,f-t,,0,1,7,2021,9,1,1,0,0,0,0,0,0
DSCF0103.AVI,Midtown Lat 2,6/30/2021,8:25:40 PM,-,,,,0,30,6,2021,20,0,0,0,0,0,0,0,0
DSCF0105.AVI,Midtown Lat 2,6/30/2021,8:26:22 PM,-,,,,0,30,6,2021,20,0,0,0,0,0,0,0,0
DSCF0076.AVI,Paw Creek L2,6/30/2021,9:52:18 AM,,,,,0,30,6,2021,9,0,0,0,0,0,0,0,0
DSCF0078.AVI,Paw Creek L2,6/30/2021,10:08:02 AM,,,,,0,30,6,2021,10,0,0,0,0,0,0,0,0
DSCF0080.AVI,Paw Creek L2,6/30/2021,10:19:14 AM,,,,,0,30,6,2021,10,0,0,0,0,0,0,0,0
DSCF0082.AVI,Paw Creek L2,6/30/2021,10:32:32 AM,,,,,0,30,6,2021,10,0,0,0,0,0,0,0,0
DSCF0084.AVI,Paw Creek L2,6/30/2021,11:57:24 AM,,,,,0,30,6,2021,11,0,0,0,0,0,0,0,0
DSCF0086.AVI,Paw Creek L2,6/30/2021,11:58:34 AM,,,,,0,30,6,2021,11,0,0,0,0,0,0,0,0
DSCF0088.AVI,Paw Creek L2,6/30/2021,12:04:14 PM,,,,,0,30,6,2021,12,0,0,0,0,0,0,0,0
DSCF0090.AVI,Paw Creek L2,6/30/2021,12:05:46 PM,,,,,0,30,6,2021,12,0,0,0,0,0,0,0,0
DSCF0092.AVI,Paw Creek L2,6/30/2021,12:11:46 PM,,,,,0,30,6,2021,12,0,0,0,0,0,0,0,0
DSCF0094.AVI,Paw Creek L2,6/30/2021,1:10:06 PM,,,,,0,30,6,2021,13,0,0,0,0,0,0,0,0
DSCF0096.AVI,Paw Creek L2,6/30/2021,4:21:08 PM,,,,,0,30,6,2021,16,0,0,0,0,0,0,0,0
